Return1,Return2,Return3,Return4,Return5,Return6,Return7,Return8,Return9,Return10
0.0063645621181263,-0.0196898635230489,0.0165483613454444,-0.0194287989986915,-0.0289400566696925,-0.0017730496453899,-0.0058073882884336,-0.0326644890340643,-0.0040380473797558,-0.0198863007941246
-0.020364280293448,-0.0146545407525537,0.0051574836573562,-0.0174059354239796,-0.0098208636694145,0.0079928952042629,0.0060035696900859,0.0103714423540761,-0.0128840436075323,-0.0376455719057506
-0.0192382182052937,-0.0061239665806395,-0.0166810954623197,-0.0145552242331197,-0.0116062828423472,-0.0005873715124815,-0.0040322580645161,-0.0460730484602529,-0.0216319824753558,0.012124765478424
-0.0208004212743549,-0.0037850446723295,-0.002619768515536,0.0171370363712624,0.0109127749903512,0.0091096091683806,-0.0106882591093118,-0.0442942942942944,-0.0099822744659017,-0.0027342030261603
-0.0056466792148426,0.0007510492599955,-0.0065020345770447,-0.0051840942562592,-0.0170610187933684,-0.0163075131042514,-0.0235717793419544,-0.030636292223095,-0.0149830380701093,0.0004182253305142
-0.0159545700378583,0.0035316969803991,-0.0070863582186585,0.0089121809676082,0.0062000223336748,0.0029603315571344,0.0035205364626991,0.0067531064289572,-0.0066966421123122,0.0091506607520264
0.0237702665567465,-0.0439468590533167,0.0024444541446593,-0.009567131327953,-0.012646928258478,-0.0182998819362455,0.0292348813899097,-0.0024148108398175,-0.0623133968987767,-0.0169156060850153
-0.0209367870084552,-0.0027607785395481,-0.0040496407576747,0.008622477703043,0.0067343358273508,-0.0132291040288635,-0.0037331602012661,-0.0277030661646046,-0.0297863599013968,-0.0033008708680588
0.0159013022618232,-0.0145803534351498,0.0003060510668067,-0.0020564042303172,-0.009844612404794,0.0003046922608167,0.0252525252525253,0.0207468879668049,-0.0058225704001694,-0.0170992366412213
-0.0280663878019161,-0.0003745844453807,-0.0005244984483588,-0.0161613188107153,0.0068538483034519,-0.0085287846481876,-0.0081042428094707,-0.0815718157181571,-0.0140560110744329,0.0014576911128636
0.0315146466749967,0.0044966977375988,0.0104736082564396,0.010263008288202,0.0011686167959448,0.0196620583717357,0.0116949695610379,0.0351136028326941,0.0136083810346689,0.0063710985969265
-0.011843876177658,-0.0089065050128234,0.0222664618181029,0.0287880582869328,0.0180048732801261,0.0084362759867431,0.0110847189231988,0.008266818700114,0.00042621204049,-0.0063070539419087
0.0898937619177335,0.0102098428531098,0.0297404851615088,0.0205550437586365,0.0289040814474017,0.0516880788766058,0.0797180892717306,0.0752049759683348,0.0305676855895196,0.0231453864325086
-0.0312421894526367,-0.016254482790741,-0.0117787325014904,0.0071932299012693,-0.0147611242413969,-0.0071022727272727,-0.020742674789672,-0.0702077307388903,-0.0232534105002066,-0.0159518645490799
-0.0042569659442724,0.0046397121484709,0.0008528518533927,-0.0094944685618261,0.0086104513064131,0.0128755364806867,0.0105169604503037,0.0130090497737556,0.0009522801819912,-0.0132717146581348
0.0559657986785853,0.0050895381715363,-0.0306141535903564,-0.00817169032404,0.0090182280350075,-0.0161016949152541,0.0032248607446496,-0.0220547180346174,-0.0175475687103594,-0.0133061126456105
0.0066249539933749,-0.0004219804951238,0.017687920758115,-0.0024232402999115,-0.0126886510667265,0.001435544071203,0.038427819988311,0.040822152440765,0.0418549601893694,-0.0029454005501327
0.0052407068860449,-0.0016417280360242,0.0147470874502286,0.0127743484224966,0.0352906412258855,-0.0043004587155963,0.0178697059237371,-0.0052111903455842,0.0586595063513373,0.0034912109375
0.0006062075654704,0.0066716782559668,0.0032594930138891,0.0027935325488868,0.0062475931589081,0.0095018715807659,-0.0045617915399501,-0.0060656189688447,-0.0107306604233732,0.0090504342748705
-0.0147825033321216,0.0127882012508167,0.0002897111166295,0.0022229725927176,0.0090768288729603,-0.0213918996006845,-0.0316622691292877,-0.0216366158113731,-0.0271176412582585,0.0162989752863171
0.0067642356413726,-0.0062672811059907,0.0093715089577557,0.0019092006626049,0.0102177404961627,-0.0122413290585836,0.0140542090922128,-0.00680464984406,-0.0108453273869856,0.0183862779056249
0.0173466894698264,0.0133092190688182,-0.005820745629317,0.0023819532016253,0.0156883529879423,0.0147536146355857,-0.0029698769622401,-0.0145589494718813,0.0007172866072344,0.0234123841028746
0.0200528338136407,0.0207313166445473,0.0130908940977589,0.028627341347498,0.0163809672902479,0.0011631288165165,0.0083687943262411,0.011008111239861,0.0191480647143149,0.0208281168195578
0.001883460859329,-0.026318149210904,-0.0019535224451587,-0.013099961950318,-0.011474827685054,-0.0090037757769387,-0.0085806723871149,-0.0071633237822349,0.0,-0.0264014627837489
0.0017624250969334,-0.0061242344706909,-0.0118052440565999,0.0121998237497247,0.0044103580656749,-0.007033997655334,-0.0439841089670828,-0.0204906204906205,-0.0262232492715762,-0.0077870917502633
-0.0025803424818203,0.0003706449221645,0.0100274413518477,-0.0038090055774724,-0.0085708376065428,-0.0112160566706021,0.0152864351439596,-0.0011785503830288,-0.0051588939331407,0.0072249665297077
0.0012935089369707,0.0107447202667656,-0.0030437358282435,0.0118803768947153,0.0169117295514109,-0.0170149253731343,0.0065779856746088,-0.0194690265486726,0.0081933208877826,0.0228027959207057
0.0012918379330593,0.0153042521994135,0.003360380296697,-0.006855600539811,-0.0064495999452915,0.0279380504099604,0.0081324426372348,0.0273766546329723,0.013270239687275,0.0095451490029128
-0.0031667839549613,0.000180521707735,-0.0087199803953601,0.0039678225894119,0.006241960947952,0.0094534711964548,-0.0089311437626045,-0.0099560761346997,0.0271065989847716,0.0035955255681818
0.0,-0.0064976085190865,0.0072722028800393,-0.0008662227275187,-0.0069898678979094,-0.0111208662569505,0.007267441860465,-0.0097604259094942,-0.0065236730256005,-0.0030076518200717
0.0034121661371926,-0.0126260332455264,-0.0039268621916799,-0.0122189108642644,-0.010741577871058,0.0020716188221368,-0.0077922077922077,-0.0191158900836321,-0.0014923888170331,0.0001774544163968
-0.0083255159474671,-0.0111315547378103,-0.0053796558662888,-0.0026879508488988,-0.000709374184002,-0.0289427052569404,-0.0173065735892961,-0.0331912302070644,-0.057194101235552,-0.0023508538478599
-0.003429111978243,0.013675690761931,-0.0019611890999173,-0.0046478369681801,-0.0020251113811259,0.0106447688564477,0.0065117655764392,-0.0028346456692912,-0.0016909744240118,0.0007335941668149
-0.0325106786900806,-0.0050477239353891,0.0045919950356809,0.0011604774535809,0.0134495880463623,0.0072223894071621,-0.0035288928098808,-0.0230574857864813,0.0461571035358883,0.0040207032898682
-0.015943095413294,0.0029978784244995,-0.0008236045051166,-0.0036705856377987,0.0091588656269105,0.0277860770839557,0.0185922974767593,0.0297445845457484,0.0139647844565877,0.0079870790742953
0.0019940179461614,-0.010208304593737,-0.0050075215859213,-0.0212736489293924,-0.009997397177858,-0.0061046511627907,0.012313486889758,-0.0021978021978021,-0.0066866267465069,-0.0123356526701638
0.0099502487562188,0.0015331010452963,0.0015533095849555,-0.0012452947669318,0.0095768431759604,-0.0336355659549576,0.0108757870635374,0.0025173064820642,-0.0229076660303425,0.01140076005067
-0.0008620689655173,0.0010205028295759,0.0044459149279347,-0.0045339907619937,-0.0005251024590163,0.0060532687651331,0.0094847112117781,0.0072190834902698,0.0241645244215937,-0.0033838716765545
0.0229261678787131,-0.0002316960148285,0.0161403219829538,0.0025904523328303,0.0082565554829423,0.0081227436823105,0.0044874491656148,0.0040511062636334,0.0253012048192771,-0.0059970014992505
-0.0203638992649716,-0.0148319814600231,-0.002269135702419,0.0076093128904033,2.9654734166495444e-05,0.0182035213369142,0.0111685048164176,0.0294847920546243,0.0001958480219348,-0.0007319669949426
0.00910209102091,0.0017878146318515,-0.0075336067903992,0.0074391343552748,0.0092986016089333,-0.0167057444314184,-0.0024851580836668,-0.0198974977389205,-0.0123360093988643,-0.011253912232803
0.0074353973671379,-0.0146057389752503,0.0171048593350384,-0.0041396285522486,-0.0036809764451085,-0.0402384500745156,0.0008304498269895,0.0335281451860964,0.0050555114988104,0.0055450790229887
0.0019358741681791,0.0103898579735011,0.0038019754179154,0.0050556117290192,0.0080968931016325,0.0288819875776398,0.0081593140644447,-0.025297619047619,0.0036492750764376,0.0056038043356922
0.0020528921627822,-0.0083018867924528,-0.0021442885771543,-0.0025150905432596,-0.0121773361136997,0.003923936009659,0.0045267489711933,-0.008854961832061,0.002948113207547,-0.0064162337374005
0.0,-0.0099410197869101,-0.0023497278733958,0.0049868325208717,0.0055249319959558,0.004810583283223,0.0034139014065273,0.0178681454097349,-0.0293944738389182,0.0022344870734922
-0.0300072306579898,-0.0233965889983185,-0.0045897415250826,-0.0012265834076715,0.006096201338724,-0.0335128665469778,0.0088459444746868,-0.0302663438256658,-0.0342216838279829,-0.0354714288899293
-0.0115542303391724,0.02228453364817,-0.0254004206439087,-0.0211287261359831,-0.0130008614272929,-0.0563467492260061,-0.0414137326318628,-0.0352684144818974,-0.0215323507891711,0.0056862835744997
0.0180995475113121,-0.0176122419517827,-0.0126369521912349,-0.0075846140686036,-0.0096937240762788,0.0065616797900263,0.0118209963411202,0.0080879974118408,0.0008546095502617,-0.0193297784315529
0.0,-0.0018123928483958,0.0040350545362839,-0.0124407412728057,-0.0116881505598075,-0.0114080834419817,-0.0147426981919333,-0.0266367137355584,-0.0291386487351904,-0.0117889703986687
0.019506172839506,0.0018647561095299,0.0077027734170591,0.0071569882462469,-0.0037790735425893,0.0095614902736562,0.0254093732354601,0.0339597757995384,0.0158311345646438,-0.0026800113841189
0.0058125454105111,0.0030368338557993,-0.0055044347049415,-0.0102258940435612,0.014369763965655,-0.0222077073807969,0.0011013215859032,0.0159438775510203,0.0235930735930736,0.002401845378231
-0.0149289670117986,0.0035159683562848,0.000355069134049,0.0021888862946533,-0.0160810133522957,0.0066800267201068,-0.0097634763476347,0.0103578154425609,-0.0097272150560371,0.0180774340482063
0.0211439745783426,-0.007639902676399,-0.0014824094373108,0.0141821252802933,0.0195220493798133,0.0102853351028533,0.0119427857242049,0.0562286424355391,0.0179372197309417,-0.0185021205201099
