Date,Open,High,Low,Close
2019-04-30,918.0,923.8,896.75,901.2
2019-05-02,900.0,907.15,891.35,899.3
2019-05-03,900.0,909.95,881.55,898.65
2019-05-06,888.75,898.5,885.35,896.55
2019-05-07,900.0,906.9,865.5,872.35
2019-05-08,874.8,879.8,862.0,870.95
2019-05-09,864.0,873.0,857.05,869.0
2019-05-10,874.95,875.0,853.3,857.6
2019-05-13,854.3,854.4,833.35,837.95
2019-05-14,840.15,851.25,817.7,845.55
2019-05-15,846.0,847.0,810.1,814.8
2019-05-16,815.0,826.7,804.85,820.1
2019-05-17,819.0,833.6,814.3,828.95
2019-05-20,843.0,894.0,843.0,890.3
2019-05-21,902.7,902.7,862.0,865.6
2019-05-22,868.6,868.6,849.0,857.35
2019-05-23,872.0,905.7,861.55,886.55
2019-05-24,892.05,914.55,878.0,910.05
2019-05-27,905.0,959.8,896.55,935.3
2019-05-28,938.0,938.0,907.75,910.95
2019-05-29,911.0,915.5,901.55,910.5
2019-05-30,912.0,919.8,898.7,911.45
2019-05-31,912.5,913.0,878.8,886.1
2019-06-03,890.1,896.9,885.0,895.05
2019-06-04,890.0,903.9,883.3,886.5
2019-06-06,889.9,889.9,852.35,869.55
2019-06-07,872.0,877.35,856.95,871.45
2019-06-10,876.8,884.45,864.85,880.95
2019-06-11,884.95,895.8,876.5,890.1
2019-06-12,886.0,895.95,877.3,888.3
2019-06-13,884.0,907.5,869.7,904.6
2019-06-14,904.0,906.6,892.9,899.0
2019-06-17,897.1,900.0,873.8,879.35
2019-06-18,878.0,883.9,866.0,879.65
2019-06-19,883.0,888.4,872.85,882.05
2019-06-20,876.15,905.6,870.0,900.8
2019-06-21,896.05,913.8,893.75,897.75
2019-06-24,900.6,909.3,880.0,886.65
2019-06-25,886.55,906.45,877.05,902.15
2019-06-26,897.1,920.0,897.1,919.15
2019-06-27,924.95,937.8,916.05,921.8
2019-06-28,924.8,927.4,905.0,914.1
2019-07-01,919.5,926.0,905.45,920.0
2019-07-02,923.0,929.8,915.35,919.8
2019-07-03,924.0,934.0,920.6,927.9
2019-07-04,930.1,945.8,925.6,941.6
2019-07-05,943.0,949.5,917.1,927.05
2019-07-08,918.2,920.0,877.95,888.55
2019-07-09,887.0,913.5,882.5,910.95
2019-07-10,907.7,918.9,904.75,913.45
2019-07-11,919.9,924.65,909.65,919.25
2019-07-12,920.0,927.85,911.25,916.05
2019-07-15,919.0,927.6,916.0,922.3
2019-07-16,923.6,937.35,918.65,930.5
2019-07-17,929.4,939.0,921.45,926.7
2019-07-18,924.95,926.45,905.45,907.7
2019-07-19,915.0,925.0,875.0,879.95
2019-07-22,879.0,895.15,863.1,892.15
2019-07-23,892.5,898.45,878.8,883.5
2019-07-24,880.0,885.65,866.1,878.45
2019-07-25,878.5,885.9,863.2,868.65
2019-07-26,870.05,879.9,867.05,874.95
2019-07-29,874.0,875.95,789.15,795.65
2019-07-30,791.0,817.0,758.0,762.55
2019-07-31,760.0,791.7,756.5,788.35
2019-08-01,777.0,783.0,764.35,774.55
2019-08-02,772.0,786.85,751.05,778.0
2019-08-05,772.9,772.9,746.65,749.45
2019-08-06,742.4,770.4,740.0,761.5
2019-08-07,757.85,763.0,733.0,737.95
2019-08-08,739.0,742.85,716.1,737.45
2019-08-09,739.0,767.0,739.0,746.5
2019-08-13,748.0,750.0,705.7,709.65
2019-08-14,709.65,744.65,709.0,734.5
2019-08-16,725.1,757.35,719.25,752.25
2019-08-19,756.95,759.8,731.3,732.35
2019-08-20,738.0,738.25,719.85,729.25
2019-08-21,727.1,729.9,695.0,698.8
2019-08-22,691.9,708.8,681.25,688.55
2019-08-23,691.4,740.0,680.05,719.45
2019-08-26,724.3,741.0,705.1,737.3
2019-08-27,744.0,749.75,720.9,723.95
2019-08-28,725.45,732.7,708.1,713.5
2019-08-29,713.5,713.5,695.0,708.85
2019-08-30,713.0,716.0,699.05,710.95
2019-09-03,706.0,711.9,693.4,696.25
2019-09-04,698.0,701.9,688.5,694.05
2019-09-05,694.2,705.6,691.6,697.1
2019-09-06,702.15,711.45,699.65,703.7
2019-09-09,703.7,711.9,696.45,705.75
2019-09-11,708.5,716.5,706.8,711.5
2019-09-12,712.0,728.8,712.0,717.55
2019-09-13,720.2,723.45,704.15,717.55
2019-09-16,715.05,726.55,710.05,716.7
2019-09-17,716.0,724.1,699.9,700.95
2019-09-18,705.85,711.5,701.0,703.1
2019-09-19,704.0,710.6,695.25,699.9
2019-09-20,699.0,765.0,697.15,750.95
2019-09-23,760.95,786.0,752.25,759.3
2019-09-24,760.6,765.7,740.25,749.7
2019-09-25,742.25,744.75,718.3,724.15
2019-09-26,728.7,747.95,720.15,743.8
2019-09-27,746.4,746.4,722.0,727.0
2019-09-30,724.7,738.6,708.25,730.1
2019-10-01,736.8,736.8,690.0,693.15
2019-10-03,691.0,695.95,670.0,679.65
2019-10-04,677.35,681.75,650.05,654.4
2019-10-07,654.4,654.4,633.6,649.0
2019-10-09,650.0,677.9,642.9,670.4
2019-10-10,680.0,726.85,680.0,696.6
2019-10-11,696.1,705.8,688.0,691.4
2019-10-14,693.95,707.9,688.0,698.65
2019-10-15,699.55,706.15,691.1,703.7
2019-10-16,708.1,734.45,708.1,730.85
2019-10-17,728.15,730.85,712.0,724.55
2019-10-18,725.5,749.0,718.3,746.5
2019-10-22,745.95,772.0,742.45,756.05
2019-10-23,755.0,755.0,735.3,743.15
2019-10-24,743.0,743.0,663.45,705.6
2019-10-25,699.95,716.8,689.1,709.95
2019-10-27,711.5,715.75,694.0,703.0
2019-10-29,699.05,720.9,687.9,714.75
2019-10-30,725.45,741.3,714.7,734.95
2019-10-31,740.1,774.9,735.85,768.75
2019-11-01,768.7,798.0,763.6,775.7
2019-11-04,784.45,795.9,780.0,783.8
2019-11-05,785.0,795.0,759.55,768.6
2019-11-06,770.0,782.6,761.0,773.25
2019-11-07,778.0,782.0,771.4,777.85
2019-11-08,775.4,785.9,770.0,774.0
2019-11-11,770.0,771.75,755.25,767.1
