Date,Open,High,Low,Close
2019-04-30,464.0,464.0,446.0,457.65
2019-05-02,456.95,461.7,450.5,452.2
2019-05-03,455.0,456.2,448.85,453.25
2019-05-06,448.0,455.9,446.45,453.15
2019-05-07,456.0,456.0,446.45,448.2
2019-05-08,447.75,449.85,433.45,439.15
2019-05-09,436.0,442.7,431.55,439.35
2019-05-10,437.0,442.65,434.45,437.75
2019-05-13,437.75,437.75,344.55,398.1
2019-05-14,406.05,424.5,403.25,419.45
2019-05-15,420.0,424.5,407.1,409.75
2019-05-16,411.5,419.6,379.05,412.4
2019-05-17,409.05,416.0,401.7,409.1
2019-05-20,420.0,429.0,410.2,413.5
2019-05-21,414.2,423.75,405.65,408.85
2019-05-22,409.0,423.55,408.0,421.2
2019-05-23,425.0,427.0,410.2,412.95
2019-05-24,416.7,418.0,411.65,415.75
2019-05-27,416.95,421.5,411.55,414.85
2019-05-28,417.0,420.5,410.2,412.75
2019-05-29,418.05,427.8,403.55,423.8
2019-05-30,421.25,422.7,411.2,412.75
2019-05-31,414.8,417.1,406.05,409.85
2019-06-03,411.0,418.6,407.5,416.8
2019-06-04,414.8,417.9,409.1,411.15
2019-06-06,411.25,413.5,402.6,404.15
2019-06-07,405.0,406.9,395.1,399.25
2019-06-10,402.0,405.8,394.05,402.05
2019-06-11,396.0,397.8,384.0,389.95
2019-06-12,391.0,397.0,385.25,391.4
2019-06-13,391.0,393.75,385.4,389.75
2019-06-14,390.0,394.85,376.55,392.55
2019-06-17,391.7,394.5,379.85,382.9
2019-06-18,381.4,385.6,374.3,378.45
2019-06-19,380.0,382.1,368.15,375.2
2019-06-20,368.0,392.2,368.0,390.5
2019-06-21,388.9,391.7,381.05,382.8
2019-06-24,381.8,385.4,377.5,383.45
2019-06-25,382.5,387.5,377.55,385.75
2019-06-26,385.0,403.55,384.65,399.45
2019-06-27,399.05,405.4,394.75,402.8
2019-06-28,404.9,409.8,398.15,400.95
2019-07-01,402.0,406.5,401.5,405.35
2019-07-02,404.85,407.0,391.15,395.55
2019-07-03,397.4,399.15,393.1,395.7
2019-07-04,396.7,398.05,391.2,392.1
2019-07-05,393.5,394.4,373.4,375.25
2019-07-08,375.0,380.9,365.4,366.8
2019-07-09,367.0,395.0,367.0,386.4
2019-07-10,386.0,397.35,380.6,392.2
2019-07-11,394.9,400.35,390.3,398.15
2019-07-12,400.5,411.5,397.35,407.7
2019-07-15,416.25,427.7,413.65,422.95
2019-07-16,420.8,435.0,418.65,433.3
2019-07-17,433.0,436.3,428.1,430.05
2019-07-18,430.05,432.9,424.65,426.2
2019-07-19,427.0,429.4,416.05,421.35
2019-07-22,419.1,443.3,419.0,430.25
2019-07-23,431.0,435.5,427.1,430.25
2019-07-24,430.0,432.45,421.7,425.55
2019-07-25,425.8,439.7,425.55,437.15
2019-07-26,437.0,442.2,433.1,439.95
2019-07-29,440.0,441.7,429.2,431.05
2019-07-30,430.0,441.3,405.0,410.35
2019-07-31,410.0,428.8,409.0,426.75
2019-08-01,424.8,427.75,418.0,425.1
2019-08-02,422.9,426.5,417.35,420.65
2019-08-05,417.65,423.75,411.05,417.15
2019-08-06,416.0,422.45,414.5,418.2
2019-08-07,421.0,429.0,418.1,421.05
2019-08-08,424.0,428.2,418.15,426.45
2019-08-09,428.0,430.35,418.45,422.0
