Date,Open,High,Low,Close
2019-04-30,970.35,975.25,959.65,969.15
2019-05-02,967.0,973.0,955.05,963.9
2019-05-03,961.2,974.0,959.05,970.35
2019-05-06,965.75,965.75,938.55,949.8
2019-05-07,950.1,955.05,934.05,951.15
2019-05-08,953.0,968.4,945.4,961.65
2019-05-09,961.6,961.6,942.8,948.9
2019-05-10,951.0,962.95,947.0,959.0
2019-05-13,955.0,961.6,948.0,953.15
2019-05-14,953.2,958.05,938.7,955.1
2019-05-15,955.0,977.9,954.9,969.5
2019-05-16,969.5,982.95,957.15,970.85
2019-05-17,970.85,992.95,958.35,970.65
2019-05-20,980.35,1023.0,965.35,1018.85
2019-05-21,1018.0,1043.6,996.8,999.85
2019-05-22,1000.0,1018.95,991.35,1014.65
2019-05-23,1025.0,1036.7,1005.25,1012.2
2019-05-24,1015.0,1024.4,1012.45,1020.85
2019-05-27,1025.0,1043.75,1017.25,1024.45
2019-05-28,1023.0,1040.0,1011.9,1015.55
2019-05-29,1014.0,1014.0,991.5,997.0
2019-05-30,992.3,1013.8,987.2,1005.85
2019-05-31,1006.0,1016.45,992.5,998.95
2019-06-03,1005.0,1010.85,993.6,1007.1
2019-06-04,1005.6,1022.85,1001.75,1010.95
2019-06-06,1014.0,1018.0,996.85,1012.2
2019-06-07,1014.95,1022.95,1004.8,1019.45
2019-06-10,1021.0,1026.65,1003.65,1016.4
2019-06-11,1019.0,1037.0,1009.45,1034.5
2019-06-12,1030.25,1040.0,1013.2,1020.75
2019-06-13,1019.5,1021.0,983.5,1005.0
2019-06-14,1005.0,1014.5,996.45,1006.0
2019-06-17,1007.5,1013.8,991.0,994.95
2019-06-18,994.0,1003.5,988.0,999.7
2019-06-19,1003.0,1005.85,936.9,950.3
2019-06-20,940.55,940.55,833.0,870.25
2019-06-21,876.0,914.75,868.15,890.1
2019-06-24,903.4,941.6,895.2,936.55
2019-06-25,933.9,939.8,910.45,934.95
2019-06-26,931.0,963.8,922.1,958.45
2019-06-27,952.15,961.8,937.15,943.5
2019-06-28,946.0,951.0,918.65,937.45
2019-07-01,945.0,957.0,935.55,948.2
2019-07-02,637.4,658.9,625.05,656.15
2019-07-03,658.5,662.65,648.1,651.8
2019-07-04,654.85,705.95,652.9,698.35
2019-07-05,706.9,709.05,660.8,665.8
2019-07-08,669.95,673.5,653.0,662.1
2019-07-09,660.0,660.0,632.25,640.05
2019-07-10,635.0,646.65,627.3,634.85
2019-07-11,641.1,649.0,629.05,631.25
2019-07-12,632.0,646.9,627.0,630.05
2019-07-15,634.0,650.0,621.5,647.4
2019-07-16,642.5,645.75,630.35,641.9
2019-07-17,644.0,664.95,643.7,659.75
2019-07-18,658.0,670.95,647.4,654.75
2019-07-19,655.1,664.15,630.5,643.45
2019-07-22,647.0,647.0,634.65,638.85
2019-07-23,642.6,654.8,641.0,645.15
2019-07-24,645.95,649.0,608.65,617.05
2019-07-25,618.0,624.45,601.4,604.35
2019-07-26,607.0,610.45,589.0,601.55
2019-07-29,600.0,604.75,580.5,584.55
2019-07-30,589.35,593.25,568.95,573.7
2019-07-31,573.2,598.1,571.4,595.25
2019-08-01,574.9,592.95,560.6,576.8
2019-08-02,578.0,579.0,567.75,573.5
2019-08-05,568.2,568.95,535.45,540.95
2019-08-06,537.95,552.95,533.05,549.35
2019-08-07,549.0,551.5,528.0,532.8
2019-08-08,533.4,542.25,515.35,532.85
2019-08-09,534.25,550.0,529.2,533.45
2019-08-13,532.0,542.75,497.85,503.1
2019-08-14,510.0,532.7,509.65,527.2
2019-08-16,526.9,553.25,522.05,549.05
2019-08-19,553.0,556.8,532.25,542.05
2019-08-20,540.0,545.0,535.0,539.9
2019-08-21,540.0,542.75,527.5,535.9
2019-08-22,535.0,552.65,507.85,518.05
2019-08-23,518.0,550.35,514.05,547.25
2019-08-26,551.0,560.8,537.1,549.8
2019-08-27,553.75,573.15,552.85,556.0
2019-08-28,559.0,571.5,546.15,557.0
2019-08-29,558.0,562.65,550.2,558.35
2019-08-30,559.0,565.25,547.15,563.2
2019-09-03,559.95,570.45,549.0,553.35
2019-09-04,555.0,563.0,547.55,561.05
2019-09-05,558.3,573.9,558.3,569.65
2019-09-06,573.75,573.75,563.1,567.95
2019-09-09,564.4,590.6,564.3,587.45
2019-09-11,585.0,590.5,575.5,577.7
2019-09-12,581.8,585.9,565.1,567.3
2019-09-13,570.0,580.0,559.35,578.15
2019-09-16,570.0,575.0,561.1,564.1
2019-09-17,569.1,571.5,560.8,563.3
2019-09-18,565.0,565.0,542.75,557.05
2019-09-19,555.5,566.4,549.2,562.05
2019-09-20,564.7,585.0,555.05,562.1
2019-09-23,568.95,596.4,564.6,580.85
2019-09-24,580.85,584.65,572.2,579.4
2019-09-25,575.3,578.9,572.0,576.75
2019-09-26,576.8,595.0,576.0,583.6
2019-09-27,584.5,588.15,573.5,582.05
2019-09-30,582.0,607.8,578.05,603.95
2019-10-01,609.95,614.35,584.5,594.95
2019-10-03,590.0,598.5,572.25,594.4
2019-10-04,598.9,604.95,580.35,582.55
2019-10-07,583.0,592.65,576.5,581.05
2019-10-09,581.0,584.6,573.75,581.7
2019-10-10,578.0,588.8,574.7,583.45
2019-10-11,584.2,593.2,581.0,589.85
2019-10-14,583.0,589.65,568.1,586.65
2019-10-15,585.0,591.0,580.8,583.1
2019-10-16,586.8,592.0,580.0,588.75
2019-10-17,585.0,593.7,580.35,591.95
2019-10-18,591.0,603.5,588.5,599.0
2019-10-22,599.0,603.9,592.95,597.0
2019-10-23,598.3,600.9,591.1,597.0
2019-10-24,600.0,606.5,595.1,597.7
2019-10-25,601.45,601.95,589.9,594.6
2019-10-27,595.0,598.45,592.0,596.1
2019-10-29,596.0,600.0,591.5,594.9
2019-10-30,599.8,599.8,580.1,584.15
2019-10-31,586.0,599.0,578.1,596.45
2019-11-01,599.55,600.8,586.0,588.55
2019-11-04,590.0,600.95,587.2,594.25
2019-11-05,596.45,617.75,590.0,605.65
2019-11-06,611.0,615.0,603.85,606.6
2019-11-07,612.0,612.0,557.1,577.7
2019-11-08,563.6,574.5,552.55,555.85
2019-11-11,555.0,561.0,541.25,548.85
2019-11-13,551.0,553.75,538.5,541.3
2019-11-14,541.55,544.2,531.1,535.55
2019-11-15,539.0,541.75,518.35,530.3
2019-11-18,530.15,551.45,527.5,549.0
2019-11-19,551.0,556.75,538.1,551.25
