Date,Return
2019-05-02,0.012112161937945842
2019-05-03,-0.0024590163934425924
2019-05-06,0.009038619556285932
2019-05-07,-0.016612377850162896
2019-05-08,-0.004140443855581322
2019-05-09,-0.002660901380342473
2019-05-10,-0.007003501750875496
2019-05-13,-0.02837951301427366
2019-05-14,0.017455928102315887
2019-05-15,0.009172753524715471
2019-05-16,-0.007742804241710144
2019-05-17,0.022561492790500237
2019-05-20,0.01857996018579966
2019-05-21,-0.003583061889250838
2019-05-22,-0.020104609349460567
2019-05-23,-0.03853211009174318
2019-05-24,0.007807078417765512
2019-05-27,0.0013771733516958484
2019-05-28,-0.006704486848891356
2019-05-29,-0.002769124264451195
2019-05-30,0.0019090593543906742
2019-05-31,-0.0349904728910444
2019-06-03,0.0
2019-06-04,0.0025130138215758713
2019-06-06,-0.0125335720680394
2019-06-07,-0.0018132366273798661
2019-06-10,0.015077202543142487
2019-06-11,0.001610594130279308
2019-06-12,0.00035733428622464203
2019-06-13,0.0023218431862834787
2019-06-14,-0.009087669280114063
2019-06-17,-0.010969250134867825
2019-06-18,0.0003636363636363438
2019-06-19,0.007633587786259444
2019-06-20,-0.0007215007215006786
2019-06-21,-0.009927797833935048
2019-06-24,0.007292616226071136
2019-06-25,0.008144796380090469
2019-06-26,-0.003949730700179566
2019-06-27,-0.014059120403749015
2019-06-28,0.001279707495429605
2019-07-01,0.00401679751688877
2019-07-02,-0.004000727404982585
2019-07-03,0.010407157202848127
2019-07-04,0.003433321286592017
2019-07-05,0.006482982171799101
2019-07-08,-0.007156915369475714
2019-07-09,-0.015678500630744163
2019-07-10,0.00018308311973624924
2019-07-11,0.0091524803221672
2019-07-12,-0.0021766733176128428
2019-07-15,-0.014906380658062268
2019-07-16,0.0036907178446208277
2019-07-17,0.0034932892075749677
2019-07-18,0.00036643459142560175
2019-07-19,-0.017216117216117155
2019-07-22,-0.014535967200894673
2019-07-23,0.02363842662632365
2019-07-24,0.0007389617587292285
2019-07-25,-0.011076241462063874
2019-07-26,0.009520253873436468
2019-07-29,-0.009800295857988028
2019-07-30,0.004295051353874868
2019-07-31,0.004834510970621153
2019-08-01,-0.00980754996299027
2019-08-02,-0.011399738366660528
2019-08-05,-0.01776937618147445
2019-08-06,-0.0034642032332564687
2019-08-07,-0.02027809965237537
2019-08-08,0.016164005519416547
2019-08-09,-0.013773035887487906
2019-08-13,-0.031077891424075466
2019-08-14,0.009947218838814331
2019-08-16,0.0170854271356784
2019-08-19,-0.005731225296442655
2019-08-20,-0.020075531703438676
2019-08-21,-0.020486815415821535
2019-08-22,-0.005798301925864502
2019-08-23,-0.016454905228077576
2019-08-26,0.02710715798390506
2019-08-27,0.012371134020618513
2019-08-28,0.0018329938900203402
2019-08-29,-0.019312868469201105
2019-08-30,0.018449419568822734
2019-09-03,-0.016690413189497266
2019-09-04,0.00703788035603381
2019-09-05,0.004110996916752319
2019-09-06,-0.001432958034800369
2019-09-09,0.006560065600655918
2019-09-11,-0.007128309572301372
2019-09-12,-0.012307692307692353
2019-09-13,-0.0035306334371755232
2019-09-16,-0.002084201750729431
2019-09-17,-0.009189640768588192
2019-09-18,0.00864249578414844
2019-09-19,-0.01065830721003136
2019-09-20,0.005703422053231932
2019-09-23,0.07057340894769992
2019-09-24,0.004512458308809197
2019-09-25,-0.033007812499999956
2019-09-26,0.01151282569177936
2019-09-27,0.010183706070287402
2019-09-30,0.027278118205179114
2019-10-01,-0.015201077544737429
2019-10-03,0.02246971473231718
2019-10-04,-0.01681635772979162
2019-10-07,-0.020796890184645256
2019-10-09,-0.019055180627233104
2019-10-10,-0.015783083771752304
2019-10-11,0.003083881578947345
2019-10-14,0.0006148800983807323
2019-10-15,0.014338385907415097
2019-10-16,-0.01595315024232624
2019-10-17,0.009029345372460362
2019-10-18,0.002643888549928919
2019-10-22,0.009736308316430131
2019-10-23,0.008638007231819955
2019-10-24,-0.007966540529774968
2019-10-25,-0.005420598273439214
2019-10-27,0.010900282599919375
2019-10-29,0.011381789137380194
2019-10-30,0.02428430404738391
2019-10-31,-0.006746337702390082
2019-11-01,0.014166504948573744
2019-11-04,-0.0021048603138156263
2019-11-05,0.008245445829338394
2019-11-06,-0.005895777862304885
2019-11-07,0.01721828964989469
2019-11-08,-0.020124130148580055
2019-11-11,-0.004030710172744811
2019-11-13,-0.021584120254384276
2019-11-14,0.0001969667126255903
2019-11-15,-0.012800315084679048
2019-11-18,0.0003989626969878035
2019-11-19,-0.005782652043868297
2019-11-20,0.005615724027276281
2019-11-21,-0.019944156362185828
2019-11-22,0.007936507936507908
2019-11-25,0.00040379567938630956
2019-11-26,0.005650857719475377
2019-11-27,-0.008830022075055233
2019-11-28,-0.001012350678274987
2019-11-29,-0.001216051884880387
2019-12-02,-0.005884740259740284
2019-12-03,-0.003674219228413822
2019-12-04,-0.003687768899815591
2019-12-05,0.01562821303721984
2019-12-06,-0.014577849767159368
2019-12-09,-0.007807684405177762
2019-12-10,-0.02422861876164839
2019-12-11,0.008488964346349714
2019-12-12,0.003998316498316612
2019-12-13,0.01278557954307269
2019-12-16,-0.019453642384105962
2019-12-17,0.017517940059096793
2019-12-18,0.01700891931134607
2019-12-19,-0.0032633081786661577
2019-12-20,-0.013095968897073873
2019-12-23,-0.009330292349160274
2019-12-24,-0.0006278777731268947
2019-12-26,-0.008167539267015633
2019-12-27,0.0004222972972973693
2019-12-30,0.005487547488391753
2019-12-31,-0.002099076406381184
2020-01-01,0.0016827934371055342
2020-01-02,0.007349853002939888
2020-01-03,-0.0056285178236397115
